queue,folder,url,id,type,pageUpdated
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/manufacturing-management/,RC31,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/order-management/,RH03v3,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/order-management/,RC30v1,a11y-unknown,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/order-management/,RC11v1,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/order-management/,RC31,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/project-management/,RH03v3,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/project-management/,RC30v1,a11y-unknown,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/project-management/,RC11v1,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/project-management/,RC31,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/solution-logistics/,RH03v3,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/solution-logistics/,RC30v1,a11y-unknown,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/solution-logistics/,RC11v1,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/solution-logistics/,RC31,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/supply-management/,RH03v3,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/supply-management/,RC30v1,a11y-unknown,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/supply-management/,RC11v1,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/supply-management/,RC31,a11y-true,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/tools-technology/,RH03v3,a11y-true,true
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/tools-technology/,RC24,a11y-true,true
erpm,applications,https://www.oracle.com/applications/jd-edwards-enterpriseone/tools-technology/,RC31,a11y-true,true
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/advanced-pricing/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/advanced-pricing/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/advanced-pricing/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/advanced-pricing/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/bulk-stock-management/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/bulk-stock-management/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/bulk-stock-management/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/bulk-stock-management/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/inventory-management/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/inventory-management/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/inventory-management/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/inventory-management/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/procurement-management/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/procurement-management/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/procurement-management/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/procurement-management/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/sales-order-management/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/sales-order-management/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/sales-order-management/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/sales-order-management/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/warehouse-management/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/warehouse-management/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/warehouse-management/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/distribution-management/warehouse-management/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/accounts-payable/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/accounts-payable/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/accounts-payable/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/accounts-payable/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/accounts-receivable/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/accounts-receivable/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/accounts-receivable/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/accounts-receivable/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/features.html,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/features.html,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/features.html,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/features.html,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/resources.html,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/resources.html,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/resources.html,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/expense-management/resources.html,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/fixed-assets/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/fixed-assets/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/fixed-assets/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/fixed-assets/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/general-ledger/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/general-ledger/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/general-ledger/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/financial-management/general-ledger/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/globalization/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/globalization/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/globalization/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/globalization/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/homebuilder-management/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/homebuilder-management/,RH03v2,ws-compid-rh03,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/homebuilder-management/,CT12,ws-compid-ct12,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/homebuilder-management/,RC13,ws-compid-rc13,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/human-capital-management/,RC54,ws-compid-rc54,false
erpm,applications,https://www.oracle.com/applications/jd-edwards-world/human-capital-management/,RH03v2,ws-compid-rh03,false
